State,District,Latitude,Longitude,District code,Population,Sex_ratio,Literacy_rate,Male_Literacy_rate,Female_Literacy_rate,SC_ratio,ST_ratio,Worker_ratio,Male_Worker_ratio,Female_Worker_ratio,Main_Worker_ratio,Marginal_Worker_ratio,Non_Worker_ratio,Hindu_ratio,Muslim_ratio,Christian_ratio,Sikh_ratio,Buddhist_ratio,Jain_ratio,Other_religion_ratio,Religion_not_stated_ratio,Households_with_electricity_ratio,Households_with_LPG_ratio,Households_with_internet_ratio,Households_with_computer_ratio,Rural_household_ratio,Urban_household_ratio,Households_with_bicycle_ratio,Households_with_car_ratio,Households_with_radio_ratio,Households_with_scooter_ratio,Households_with_tv_ratio,Households_with_phone_ratio,Below_primary_ratio,Primary_ratio,Middle_ratio,Secondary_ratio,Higher_ratio,Graduate_ratio,Other_education_ratio,Illiteracy_rate,Age_0_29_ratio,Age_30_49_ratio,Age_50_ratio,Age_not_stated_ratio,Tapwater_ratio,Handpump_ratio,Wellwater_ratio,Springwater_ratio,Riverwater_ratio,Households_with_latrine_ratio,Households_with_bathing_facility_ratio,Low_income_ratio,Middle_income_ratio,High_income_ratio,Power_Parity_Less_than_Rs_45000_ratio,Power_Parity_Rs_45000_90000_ratio,Power_Parity_Rs_90000_150000_ratio,Power_Parity_Rs_45000_150000_ratio,Power_Parity_Rs_150000_240000_ratio,Power_Parity_Rs_240000_330000_ratio,Power_Parity_Rs_150000_330000_ratio,Power_Parity_Rs_330000_425000_ratio,Power_Parity_Rs_425000_545000_ratio,Power_Parity_Rs_330000_545000_ratio,Power_Parity_Above_Rs_545000_ratio
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,5954391,901.0,62.0,70.0,52.0,22.0,0.0,35.0,46.0,24.0,61.0,39.0,65.0,86.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,16.0,2.0,7.0,79.0,21.0,56.0,3.0,27.0,19.0,29.0,49.0,14.0,16.0,13.0,10.0,9.0,7.0,1.0,30.0,63.0,22.0,14.0,1.0,20.0,40.0,10.0,0.0,0.0,22.0,30.0,15.0,58.0,4.0,15.0,33.0,25.0,58.0,6.0,8.0,15.0,5.0,3.0,8.0,4.0
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,2397888,978.0,62.0,70.0,54.0,25.0,0.0,33.0,45.0,20.0,56.0,44.0,67.0,83.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,5.0,89.0,11.0,55.0,2.0,14.0,11.0,11.0,45.0,14.0,16.0,14.0,10.0,7.0,8.0,1.0,32.0,63.0,21.0,15.0,1.0,17.0,46.0,0.0,0.0,0.0,12.0,26.0,18.0,59.0,1.0,18.0,37.0,22.0,59.0,6.0,9.0,15.0,5.0,1.0,6.0,1.0
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,1379545,864.0,67.0,74.0,60.0,28.0,0.0,32.0,49.0,12.0,74.0,26.0,68.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,1.0,5.0,81.0,19.0,57.0,2.0,19.0,11.0,19.0,48.0,10.0,22.0,21.0,13.0,8.0,6.0,0.0,21.0,62.0,23.0,15.0,0.0,15.0,59.0,5.0,0.0,0.0,23.0,48.0,17.0,59.0,1.0,17.0,36.0,22.0,59.0,6.0,9.0,15.0,5.0,2.0,8.0,1.0
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,4613913,1019.0,60.0,68.0,52.0,25.0,0.0,30.0,41.0,18.0,57.0,43.0,70.0,84.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,1.0,5.0,92.0,8.0,54.0,2.0,18.0,12.0,16.0,52.0,16.0,26.0,17.0,9.0,6.0,3.0,0.0,23.0,64.0,21.0,15.0,0.0,11.0,56.0,0.0,0.0,0.0,14.0,31.0,16.0,61.0,1.0,16.0,35.0,26.0,61.0,5.0,8.0,13.0,7.0,1.0,8.0,1.0
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,1303048,861.0,61.0,70.0,51.0,11.0,0.0,32.0,49.0,12.0,80.0,20.0,68.0,70.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,14.0,1.0,6.0,78.0,22.0,36.0,4.0,24.0,14.0,35.0,49.0,11.0,22.0,17.0,10.0,6.0,3.0,0.0,30.0,63.0,22.0,15.0,1.0,16.0,48.0,0.0,0.0,0.0,42.0,54.0,17.0,57.0,3.0,17.0,36.0,21.0,57.0,7.0,9.0,16.0,4.0,3.0,7.0,3.0
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,3487731,892.0,40.0,48.0,32.0,15.0,0.0,33.0,49.0,16.0,65.0,35.0,67.0,66.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,5.0,92.0,8.0,52.0,2.0,22.0,7.0,9.0,36.0,14.0,15.0,7.0,3.0,2.0,1.0,0.0,58.0,65.0,22.0,13.0,0.0,25.0,51.0,1.0,0.0,0.0,12.0,29.0,19.0,58.0,1.0,19.0,38.0,20.0,58.0,7.0,9.0,16.0,4.0,1.0,5.0,1.0
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,3239774,937.0,61.0,69.0,51.0,15.0,3.0,31.0,43.0,19.0,56.0,44.0,69.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,1.0,7.0,90.0,10.0,52.0,2.0,17.0,10.0,18.0,54.0,13.0,15.0,13.0,12.0,10.0,6.0,1.0,31.0,61.0,22.0,16.0,1.0,12.0,63.0,0.0,0.0,0.0,20.0,35.0,17.0,60.0,2.0,17.0,35.0,25.0,60.0,6.0,8.0,14.0,6.0,1.0,7.0,2.0
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,2148665,928.0,40.0,49.0,31.0,13.0,1.0,35.0,48.0,22.0,60.0,40.0,65.0,62.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,3.0,92.0,8.0,52.0,1.0,18.0,8.0,8.0,44.0,17.0,10.0,6.0,3.0,2.0,2.0,0.0,60.0,66.0,21.0,13.0,0.0,19.0,49.0,3.0,0.0,0.0,11.0,32.0,18.0,59.0,1.0,18.0,37.0,23.0,59.0,6.0,9.0,15.0,5.0,1.0,6.0,1.0
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,1799410,863.0,56.0,65.0,45.0,22.0,0.0,39.0,50.0,26.0,69.0,31.0,61.0,91.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,4.0,85.0,15.0,41.0,1.0,17.0,7.0,12.0,39.0,18.0,23.0,14.0,6.0,3.0,3.0,0.0,32.0,62.0,23.0,15.0,0.0,12.0,55.0,5.0,0.0,0.0,20.0,30.0,18.0,58.0,2.0,18.0,37.0,21.0,58.0,7.0,9.0,16.0,4.0,3.0,7.0,2.0
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,3260699,910.0,52.0,59.0,44.0,27.0,0.0,37.0,51.0,21.0,70.0,30.0,63.0,77.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,4.0,89.0,11.0,62.0,2.0,26.0,13.0,16.0,43.0,16.0,13.0,11.0,6.0,4.0,3.0,0.0,47.0,63.0,22.0,14.0,2.0,15.0,61.0,2.0,0.0,0.0,15.0,43.0,17.0,60.0,1.0,17.0,36.0,24.0,60.0,6.0,9.0,15.0,6.0,1.0,7.0,1.0
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,4448359,887.0,49.0,57.0,41.0,13.0,0.0,32.0,49.0,12.0,74.0,26.0,68.0,64.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,21.0,2.0,6.0,64.0,36.0,46.0,2.0,19.0,16.0,30.0,48.0,17.0,15.0,11.0,7.0,4.0,4.0,0.0,42.0,65.0,21.0,12.0,2.0,33.0,42.0,0.0,0.0,0.0,47.0,43.0,16.0,57.0,4.0,16.0,35.0,22.0,57.0,7.0,9.0,16.0,4.0,4.0,8.0,4.0
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,2464464,963.0,57.0,65.0,47.0,21.0,0.0,32.0,45.0,19.0,57.0,43.0,68.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,6.0,94.0,6.0,57.0,2.0,18.0,12.0,14.0,51.0,17.0,13.0,12.0,8.0,6.0,5.0,0.0,38.0,64.0,21.0,15.0,0.0,23.0,46.0,0.0,0.0,0.0,11.0,32.0,17.0,61.0,1.0,17.0,36.0,25.0,61.0,6.0,8.0,14.0,7.0,1.0,7.0,1.0
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,3682713,917.0,58.0,65.0,51.0,21.0,0.0,30.0,48.0,9.0,77.0,23.0,70.0,55.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,14.0,1.0,4.0,75.0,25.0,42.0,2.0,13.0,14.0,29.0,49.0,13.0,22.0,15.0,7.0,4.0,4.0,0.0,35.0,65.0,21.0,12.0,1.0,25.0,43.0,0.0,0.0,0.0,42.0,52.0,17.0,58.0,3.0,17.0,36.0,22.0,58.0,7.0,9.0,16.0,4.0,3.0,8.0,3.0
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,3499171,896.0,58.0,68.0,47.0,21.0,0.0,34.0,49.0,17.0,75.0,25.0,66.0,77.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,1.0,4.0,75.0,25.0,36.0,2.0,16.0,16.0,29.0,47.0,13.0,16.0,14.0,10.0,6.0,4.0,1.0,35.0,64.0,22.0,14.0,1.0,17.0,48.0,0.0,0.0,0.0,29.0,45.0,16.0,58.0,3.0,16.0,35.0,22.0,58.0,7.0,9.0,15.0,5.0,4.0,9.0,3.0
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,1952756,918.0,60.0,69.0,51.0,23.0,2.0,33.0,45.0,20.0,52.0,48.0,67.0,88.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,1.0,5.0,87.0,13.0,56.0,2.0,21.0,12.0,28.0,48.0,15.0,19.0,14.0,10.0,7.0,5.0,0.0,28.0,63.0,22.0,15.0,0.0,10.0,53.0,10.0,0.0,0.0,19.0,33.0,18.0,59.0,1.0,18.0,36.0,23.0,59.0,6.0,9.0,15.0,6.0,1.0,7.0,1.0
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,991730,879.0,54.0,63.0,43.0,27.0,0.0,40.0,48.0,30.0,72.0,28.0,60.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,4.0,90.0,10.0,46.0,1.0,19.0,8.0,12.0,37.0,17.0,17.0,12.0,7.0,4.0,4.0,0.0,38.0,64.0,22.0,14.0,0.0,10.0,53.0,8.0,0.0,0.0,12.0,19.0,18.0,59.0,1.0,18.0,37.0,22.0,59.0,6.0,9.0,15.0,5.0,1.0,6.0,1.0
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,3100946,1017.0,60.0,70.0,51.0,15.0,4.0,28.0,42.0,15.0,52.0,48.0,72.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,1.0,5.0,90.0,10.0,53.0,2.0,15.0,13.0,18.0,57.0,17.0,13.0,13.0,11.0,8.0,6.0,1.0,32.0,63.0,21.0,16.0,0.0,16.0,54.0,0.0,0.0,0.0,15.0,39.0,17.0,60.0,2.0,17.0,36.0,24.0,60.0,6.0,9.0,15.0,6.0,1.0,7.0,2.0
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,1774480,873.0,59.0,68.0,49.0,16.0,0.0,31.0,46.0,13.0,76.0,24.0,69.0,91.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,1.0,5.0,83.0,17.0,47.0,2.0,13.0,14.0,20.0,50.0,13.0,12.0,11.0,10.0,7.0,5.0,0.0,41.0,65.0,22.0,13.0,0.0,16.0,55.0,0.0,0.0,0.0,14.0,35.0,20.0,56.0,2.0,20.0,39.0,17.0,56.0,7.0,10.0,17.0,2.0,3.0,5.0,2.0
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,1581810,870.0,67.0,74.0,60.0,25.0,0.0,32.0,49.0,13.0,71.0,29.0,68.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,1.0,6.0,76.0,24.0,55.0,2.0,12.0,14.0,24.0,51.0,11.0,18.0,19.0,12.0,8.0,7.0,1.0,25.0,62.0,23.0,15.0,0.0,17.0,57.0,4.0,0.0,0.0,27.0,47.0,16.0,58.0,3.0,16.0,35.0,23.0,58.0,7.0,9.0,15.0,5.0,3.0,8.0,3.0
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,2470996,962.0,59.0,67.0,51.0,22.0,0.0,34.0,47.0,19.0,60.0,40.0,66.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,1.0,5.0,87.0,13.0,59.0,3.0,24.0,13.0,17.0,47.0,13.0,14.0,13.0,9.0,7.0,7.0,1.0,37.0,62.0,22.0,15.0,1.0,15.0,54.0,1.0,0.0,0.0,16.0,40.0,17.0,59.0,2.0,17.0,36.0,23.0,59.0,6.0,9.0,15.0,5.0,2.0,7.0,2.0
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,1885204,874.0,58.0,65.0,50.0,17.0,0.0,31.0,49.0,11.0,80.0,20.0,69.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,1.0,5.0,77.0,23.0,50.0,2.0,16.0,12.0,21.0,48.0,14.0,17.0,13.0,9.0,6.0,6.0,0.0,36.0,65.0,22.0,13.0,0.0,12.0,62.0,0.0,0.0,0.0,28.0,44.0,17.0,57.0,3.0,17.0,36.0,21.0,57.0,7.0,9.0,16.0,4.0,3.0,7.0,3.0
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,2632733,901.0,57.0,66.0,48.0,25.0,0.0,40.0,52.0,28.0,63.0,37.0,60.0,86.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,1.0,5.0,88.0,12.0,52.0,3.0,19.0,9.0,15.0,43.0,16.0,18.0,14.0,9.0,5.0,4.0,0.0,34.0,62.0,23.0,15.0,0.0,10.0,56.0,7.0,0.0,0.0,18.0,33.0,19.0,58.0,1.0,19.0,38.0,21.0,58.0,7.0,9.0,16.0,4.0,1.0,5.0,1.0
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,2498156,875.0,61.0,68.0,52.0,19.0,0.0,30.0,47.0,12.0,75.0,25.0,70.0,86.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,19.0,1.0,6.0,65.0,35.0,52.0,2.0,8.0,16.0,32.0,53.0,14.0,18.0,16.0,12.0,7.0,5.0,0.0,29.0,65.0,22.0,13.0,1.0,19.0,56.0,1.0,0.0,0.0,27.0,44.0,17.0,56.0,3.0,17.0,37.0,20.0,56.0,7.0,9.0,16.0,3.0,5.0,8.0,3.0
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,1648115,851.0,68.0,75.0,60.0,13.0,0.0,35.0,50.0,17.0,81.0,19.0,65.0,85.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,38.0,10.0,17.0,34.0,66.0,25.0,15.0,24.0,25.0,46.0,55.0,12.0,20.0,17.0,13.0,12.0,6.0,0.0,20.0,62.0,24.0,11.0,2.0,34.0,27.0,0.0,0.0,0.0,48.0,54.0,9.0,54.0,9.0,9.0,25.0,29.0,54.0,11.0,6.0,17.0,7.0,5.0,11.0,9.0
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,4681645,881.0,67.0,73.0,60.0,17.0,0.0,32.0,49.0,13.0,82.0,18.0,68.0,73.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,7.0,15.0,30.0,70.0,34.0,10.0,18.0,25.0,50.0,59.0,12.0,19.0,18.0,13.0,11.0,6.0,1.0,20.0,62.0,24.0,12.0,2.0,29.0,39.0,0.0,0.0,0.0,59.0,63.0,9.0,58.0,8.0,9.0,28.0,30.0,58.0,6.0,7.0,13.0,6.0,6.0,12.0,8.0
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,3620268,952.0,61.0,70.0,51.0,20.0,1.0,33.0,44.0,22.0,64.0,36.0,67.0,89.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,7.0,92.0,8.0,50.0,3.0,18.0,10.0,18.0,49.0,15.0,18.0,15.0,12.0,9.0,5.0,0.0,26.0,62.0,21.0,15.0,2.0,8.0,57.0,2.0,0.0,0.0,15.0,28.0,17.0,60.0,2.0,17.0,35.0,24.0,60.0,6.0,8.0,14.0,6.0,1.0,7.0,2.0
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,3433919,921.0,49.0,58.0,39.0,15.0,0.0,34.0,48.0,19.0,63.0,37.0,66.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,4.0,93.0,7.0,58.0,2.0,24.0,10.0,11.0,48.0,19.0,12.0,9.0,6.0,4.0,3.0,0.0,46.0,65.0,21.0,14.0,0.0,26.0,47.0,0.0,0.0,0.0,9.0,34.0,18.0,60.0,1.0,18.0,36.0,24.0,60.0,6.0,8.0,14.0,6.0,1.0,7.0,1.0
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,4440895,950.0,61.0,70.0,51.0,21.0,0.0,30.0,45.0,15.0,55.0,45.0,70.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,2.0,7.0,80.0,20.0,56.0,3.0,16.0,17.0,27.0,57.0,19.0,14.0,12.0,9.0,7.0,6.0,1.0,32.0,62.0,22.0,15.0,1.0,25.0,47.0,0.0,0.0,0.0,22.0,41.0,15.0,60.0,3.0,15.0,33.0,27.0,60.0,6.0,8.0,13.0,7.0,2.0,9.0,3.0
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,28,454768,1095.0,79.0,83.0,75.0,24.0,1.0,53.0,55.0,52.0,52.0,48.0,47.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,17.0,1.0,4.0,93.0,7.0,3.0,3.0,11.0,8.0,41.0,43.0,8.0,16.0,16.0,20.0,14.0,8.0,1.0,16.0,49.0,27.0,23.0,0.0,45.0,3.0,1.0,0.0,0.0,44.0,41.0,11.0,52.0,13.0,11.0,27.0,24.0,52.0,9.0,4.0,13.0,5.0,7.0,12.0,13.0
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,168,1104285,861.0,59.0,69.0,48.0,22.0,0.0,40.0,52.0,26.0,65.0,35.0,60.0,91.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,4.0,82.0,18.0,32.0,1.0,18.0,8.0,16.0,44.0,13.0,20.0,18.0,9.0,5.0,5.0,0.0,30.0,60.0,24.0,16.0,0.0,13.0,51.0,3.0,0.0,0.0,22.0,39.0,19.0,57.0,2.0,19.0,38.0,19.0,57.0,7.0,10.0,17.0,3.0,3.0,6.0,2.0
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,4092845,868.0,54.0,63.0,45.0,31.0,0.0,32.0,50.0,12.0,74.0,26.0,68.0,86.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,4.0,87.0,13.0,55.0,1.0,21.0,9.0,15.0,43.0,18.0,22.0,12.0,6.0,3.0,3.0,0.0,36.0,63.0,22.0,14.0,1.0,15.0,59.0,3.0,0.0,0.0,19.0,38.0,19.0,58.0,1.0,19.0,38.0,19.0,58.0,7.0,10.0,17.0,3.0,2.0,5.0,1.0
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,1689974,865.0,64.0,72.0,54.0,28.0,0.0,37.0,52.0,19.0,68.0,32.0,63.0,89.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,1.0,5.0,77.0,23.0,41.0,2.0,17.0,15.0,23.0,50.0,10.0,20.0,17.0,10.0,6.0,7.0,1.0,28.0,59.0,24.0,16.0,0.0,13.0,56.0,3.0,0.0,0.0,29.0,52.0,17.0,57.0,3.0,17.0,36.0,21.0,57.0,7.0,9.0,16.0,4.0,3.0,7.0,3.0
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,4494204,1024.0,61.0,70.0,51.0,22.0,0.0,32.0,42.0,22.0,62.0,38.0,68.0,89.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,5.0,92.0,8.0,53.0,2.0,21.0,13.0,21.0,51.0,14.0,19.0,16.0,11.0,7.0,5.0,1.0,28.0,63.0,21.0,15.0,1.0,13.0,46.0,5.0,0.0,0.0,13.0,24.0,16.0,61.0,1.0,16.0,35.0,26.0,61.0,5.0,8.0,13.0,7.0,1.0,8.0,1.0
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,1998603,890.0,65.0,74.0,55.0,28.0,0.0,41.0,53.0,27.0,69.0,31.0,59.0,91.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,19.0,2.0,8.0,61.0,39.0,38.0,4.0,15.0,19.0,32.0,53.0,10.0,21.0,19.0,11.0,6.0,5.0,1.0,27.0,59.0,26.0,15.0,0.0,18.0,44.0,6.0,0.0,0.0,29.0,47.0,13.0,57.0,5.0,13.0,32.0,25.0,57.0,6.0,8.0,14.0,5.0,5.0,10.0,5.0
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,1840221,910.0,53.0,62.0,44.0,17.0,0.0,33.0,48.0,16.0,76.0,24.0,67.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,1.0,4.0,74.0,26.0,37.0,2.0,13.0,14.0,23.0,46.0,14.0,20.0,13.0,9.0,9.0,4.0,0.0,30.0,67.0,21.0,12.0,0.0,22.0,47.0,0.0,0.0,0.0,37.0,45.0,16.0,58.0,2.0,16.0,36.0,22.0,58.0,7.0,8.0,15.0,5.0,4.0,9.0,2.0
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,1656616,879.0,61.0,68.0,53.0,19.0,0.0,32.0,49.0,12.0,80.0,20.0,68.0,83.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,1.0,5.0,82.0,18.0,49.0,2.0,16.0,10.0,18.0,48.0,14.0,17.0,15.0,10.0,6.0,6.0,0.0,32.0,65.0,22.0,13.0,0.0,13.0,62.0,0.0,0.0,0.0,23.0,43.0,19.0,57.0,2.0,19.0,38.0,19.0,57.0,7.0,10.0,17.0,3.0,2.0,5.0,2.0
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,865.0,65.0,72.0,57.0,26.0,0.0,35.0,51.0,16.0,71.0,29.0,65.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,6.0,90.0,10.0,54.0,3.0,25.0,10.0,16.0,46.0,13.0,18.0,18.0,12.0,8.0,5.0,0.0,25.0,61.0,23.0,15.0,0.0,13.0,62.0,5.0,0.0,0.0,22.0,49.0,17.0,61.0,1.0,17.0,35.0,26.0,61.0,6.0,8.0,14.0,7.0,1.0,8.0,1.0
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,1599596,908.0,51.0,60.0,40.0,35.0,0.0,40.0,48.0,31.0,65.0,35.0,60.0,86.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,4.0,92.0,8.0,55.0,1.0,21.0,9.0,14.0,41.0,12.0,16.0,11.0,9.0,6.0,3.0,0.0,43.0,65.0,21.0,13.0,1.0,7.0,61.0,4.0,0.0,0.0,12.0,24.0,19.0,59.0,1.0,19.0,38.0,21.0,59.0,6.0,9.0,16.0,5.0,1.0,6.0,1.0
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,3564544,961.0,55.0,65.0,44.0,15.0,2.0,31.0,44.0,18.0,47.0,53.0,69.0,82.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,5.0,95.0,5.0,55.0,2.0,11.0,9.0,13.0,51.0,22.0,11.0,10.0,7.0,5.0,3.0,0.0,42.0,63.0,22.0,14.0,2.0,22.0,48.0,0.0,0.0,0.0,12.0,34.0,19.0,60.0,1.0,19.0,37.0,23.0,60.0,6.0,9.0,15.0,5.0,1.0,6.0,1.0
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,1221592,906.0,52.0,62.0,42.0,20.0,6.0,41.0,51.0,30.0,71.0,29.0,59.0,95.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,7.0,0.0,3.0,85.0,15.0,39.0,2.0,13.0,12.0,18.0,42.0,16.0,17.0,13.0,5.0,3.0,3.0,0.0,43.0,65.0,22.0,13.0,0.0,7.0,54.0,10.0,0.0,0.0,14.0,28.0,19.0,58.0,2.0,19.0,38.0,20.0,58.0,7.0,9.0,16.0,4.0,2.0,6.0,2.0
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,4589838,917.0,68.0,73.0,63.0,21.0,0.0,34.0,51.0,14.0,75.0,25.0,66.0,77.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,44.0,6.0,14.0,32.0,68.0,51.0,8.0,26.0,32.0,48.0,57.0,12.0,13.0,13.0,10.0,9.0,15.0,1.0,27.0,58.0,25.0,15.0,1.0,40.0,36.0,0.0,0.0,0.0,51.0,62.0,8.0,54.0,10.0,8.0,25.0,29.0,54.0,9.0,7.0,16.0,6.0,5.0,11.0,10.0
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,875958,878.0,56.0,65.0,45.0,25.0,0.0,40.0,51.0,27.0,68.0,32.0,60.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,1.0,5.0,80.0,20.0,35.0,2.0,17.0,9.0,14.0,46.0,13.0,15.0,14.0,6.0,4.0,4.0,0.0,43.0,60.0,23.0,16.0,1.0,7.0,48.0,10.0,0.0,0.0,17.0,29.0,18.0,57.0,2.0,18.0,37.0,19.0,57.0,7.0,9.0,16.0,3.0,3.0,7.0,2.0
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,1868529,881.0,64.0,72.0,56.0,20.0,0.0,30.0,47.0,11.0,76.0,24.0,70.0,93.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,1.0,6.0,82.0,18.0,53.0,2.0,12.0,13.0,19.0,51.0,12.0,18.0,17.0,12.0,8.0,6.0,1.0,27.0,64.0,22.0,14.0,0.0,15.0,59.0,1.0,0.0,0.0,18.0,38.0,19.0,58.0,2.0,19.0,37.0,20.0,58.0,7.0,9.0,16.0,3.0,2.0,6.0,2.0
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,863.0,59.0,69.0,48.0,20.0,0.0,33.0,46.0,17.0,71.0,29.0,67.0,91.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,18.0,1.0,6.0,70.0,30.0,36.0,3.0,10.0,21.0,38.0,55.0,13.0,19.0,15.0,10.0,7.0,5.0,0.0,31.0,63.0,21.0,13.0,3.0,20.0,42.0,6.0,0.0,0.0,26.0,41.0,14.0,58.0,4.0,14.0,33.0,26.0,58.0,6.0,8.0,14.0,6.0,4.0,10.0,4.0
